CÓD. PROVINCIA     ;PROVINCIA          ;CÓD. MUNICIPIO     ;MUNICIPIO          ;DISTRITO           ;SECCIÓN            ;MESA               ;CENSO;TOTAL VOTOS        ;TOTAL ABSTENCIÓN   ;VOTOS EN BRANCO    ;VOTOS NULOS        ;VOTOS A CANDIDATURAS;VOTOS VÁLIDOS      ;ADCG(ACCIÓN DEMOCRÁTICA DE CENTRO DE GALICIA)                                                                                                                                                                                                             ;AGE (EU-ANOVA)(ALTERNATIVA GALEGA DE ESQUERDA (ESQUERDA UNIDA-ANOVA))                                                                                                                                                                                     ;BNG(BLOQUE NACIONALISTA GALEGO)                                                                                                                                                                                                                           ;CDL(CENTRO DEMOCRÁTICO LIBERAL)                                                                                                                                                                                                                           ;CxG(COMPROMISO POR GALICIA)                                                                                                                                                                                                                               ;COMUNISTAS DA GALIZA(COMUNISTAS DA GALIZA)                                                                                                                                                                                                                ;C.XXI(CONVERXENCIA VINTEÚN)                                                                                                                                                                                                                               ;DO(DEMOCRACIA OURENSANA)                                                                                                                                                                                                                                  ;DeC(DEMOS EL CAMBIO)                                                                                                                                                                                                                                      ;Eb(ESCAÑOS EN BLANCO)                                                                                                                                                                                                                                     ;FE de las JONS(FALANGE ESPAÑOLA DE LAS J.O.N.S.)                                                                                                                                                                                                          ;HARTOS.org(HARTOS.org y Voto en Blanco)                                                                                                                                                                                                                   ;PACMA(PARTIDO ANIMALISTA CONTRA O MALTRATO ANIMAL)                                                                                                                                                                                                        ;PT(PARTIDO DA TERRA)                                                                                                                                                                                                                                      ;PSdeG-PSOE(PARTIDO DOS SOCIALISTAS DE GALICIA-PARTIDO SOCIALISTA OBRERO ESPAÑOL)                                                                                                                                                                          ;PH(PARTIDO HUMANISTA)                                                                                                                                                                                                                                     ;PYC(PARTIDO INTEGRACIÓN COMUNITARIA)                                                                                                                                                                                                                      ;PP(PARTIDO POPULAR)                                                                                                                                                                                                                                       ;SDD(PARTIDO SOCIAL Y DEMOCRÁTICO DE DERECHO)                                                                                                                                                                                                              ;PIRATA.GAL(PIRATAS DE GALICIA)                                                                                                                                                                                                                            ;PUM+J(POR UN MUNDO MÁS JUSTO)                                                                                                                                                                                                                             ;SCD(SOCIEDAD CIVIL Y DEMOCRACIA)                                                                                                                                                                                                                          ;SAIn(SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA)                                                                                                                                                                                                         ;UCE(UNIFICACIÓN COMUNISTA DE ESPAÑA)                                                                                                                                                                                                                      ;UNIÓN CORUÑESA(UNIÓN CORUÑESA)                                                                                                                                                                                                                            ;UPyD(UNIÓN PROGRESO Y DEMOCRACIA)                                                                                                                                                                                                                         
15;A Coruña                      ;2;Ames                                                                                                ;2;2;A;411;272;139;8;6;258;266;0;48;20;0;0;0;0;0;0;1;2;0;1;0;45;0;0;137;0;0;0;0;0;0;0;4
15;A Coruña                      ;2;Ames                                                                                                ;2;2;B;683;426;257;9;6;411;420;0;121;34;0;7;0;0;0;0;2;0;0;0;1;67;1;0;167;0;0;0;3;0;0;1;7
15;A Coruña                      ;2;Ames                                                                                                ;2;2;C;301;204;97;4;9;191;195;0;23;8;1;3;0;0;0;0;1;1;0;0;0;29;1;0;122;0;0;0;0;0;0;1;1
15;A Coruña                      ;2;Ames                                                                                                ;3;1;A;985;647;338;26;20;601;627;0;108;47;0;10;0;3;0;0;3;0;0;2;0;85;1;0;325;0;0;0;7;0;0;2;8
15;A Coruña                      ;2;Ames                                                                                                ;3;1;B;266;174;92;6;2;166;172;0;23;17;0;0;1;0;0;0;1;0;0;1;0;32;0;0;89;0;0;0;0;0;0;0;2
15;A Coruña                      ;2;Ames                                                                                                ;3;2;U;828;500;328;23;9;468;491;0;126;45;0;6;1;0;0;0;5;3;0;7;2;72;0;0;180;0;0;0;2;1;0;0;18
15;A Coruña                      ;2;Ames                                                                                                ;3;3;U;912;562;350;10;23;529;539;0;91;45;0;17;2;0;0;0;8;0;0;5;0;95;0;0;250;0;0;0;2;1;1;0;12
15;A Coruña                      ;2;Ames                                                                                                ;3;4;A;356;234;122;7;4;223;230;0;53;20;0;6;1;0;0;0;3;0;0;0;1;23;1;0;105;0;0;0;2;1;0;0;7
15;A Coruña                      ;2;Ames                                                                                                ;3;4;B;540;358;182;7;9;342;349;0;79;17;0;5;0;1;0;0;8;1;0;3;0;65;1;0;144;0;0;0;10;0;0;0;8
15;A Coruña                      ;2;Ames                                                                                                ;3;4;C;509;339;170;6;0;333;339;0;63;26;0;8;0;0;0;0;4;0;0;2;0;55;0;0;160;0;0;0;5;0;0;0;10
15;A Coruña                      ;2;Ames                                                                                                ;3;5;A;735;458;277;17;14;427;444;0;96;44;0;9;0;0;0;0;16;0;0;2;1;66;0;0;172;0;0;0;4;2;0;0;15
15;A Coruña                      ;2;Ames                                                                                                ;3;5;B;783;501;282;18;16;467;485;0;114;41;0;10;0;0;0;0;11;1;0;5;2;64;1;0;189;0;0;0;8;2;1;0;18
15;A Coruña                      ;2;Ames                                                                                                ;3;6;U;752;466;286;9;10;447;456;0;119;51;0;10;1;0;0;0;9;1;0;6;0;70;0;0;151;0;0;0;9;0;1;0;19
15;A Coruña                      ;2;Ames                                                                                                ;3;7;A;592;377;215;14;12;351;365;0;108;19;0;11;5;0;0;0;9;0;0;4;1;44;1;0;126;0;0;0;6;1;0;0;16
15;A Coruña                      ;2;Ames                                                                                                ;3;7;B;571;370;201;8;7;355;363;0;98;44;0;11;1;0;0;0;5;3;0;1;0;43;0;0;132;0;0;0;4;1;0;0;12
15;A Coruña                      ;2;Ames                                                                                                ;3;8;A;647;388;259;6;11;371;377;0;110;32;0;11;0;1;0;0;11;0;0;4;0;56;1;0;125;0;0;0;4;0;2;0;14
15;A Coruña                      ;2;Ames                                                                                                ;3;8;B;743;477;266;12;16;449;461;0;123;46;0;9;0;0;0;0;9;0;0;2;3;74;3;0;156;0;0;0;2;5;2;0;15
15;A Coruña                      ;2;Ames                                                                                                ;3;9;A;918;557;361;20;21;516;536;0;136;39;0;10;0;0;0;0;13;0;0;2;2;97;0;0;198;0;0;0;1;0;0;1;17
15;A Coruña                      ;2;Ames                                                                                                ;3;9;B;872;541;331;20;22;499;519;0;136;36;0;8;0;0;0;0;19;1;0;3;1;108;1;0;169;0;0;0;3;0;0;0;14
15;A Coruña                      ;2;Ames                                                                                                ;3;10;U;656;496;160;18;17;461;479;0;139;32;0;12;2;1;0;0;11;1;0;4;1;73;1;0;154;0;0;0;1;2;1;0;26
15;A Coruña                      ;2;Ames                                                                                                ;3;11;A;587;370;217;8;8;354;362;0;115;30;1;2;0;1;0;0;15;0;0;2;0;53;0;0;124;0;0;0;1;0;1;0;9
15;A Coruña                      ;2;Ames                                                                                                ;3;11;B;536;345;191;15;7;323;338;0;114;38;0;7;1;0;0;0;3;0;0;4;0;50;0;0;101;0;0;0;1;0;0;0;4
15;A Coruña                      ;2;Ames                                                                                                ;3;12;A;711;431;280;10;20;401;411;0;101;31;0;10;0;0;0;0;11;0;0;6;0;68;1;0;155;0;0;0;4;0;0;0;14
15;A Coruña                      ;2;Ames                                                                                                ;3;12;B;718;432;286;13;12;407;420;0;127;31;1;8;0;0;0;0;8;2;0;2;3;54;0;0;151;0;0;0;6;1;0;0;13
15;A Coruña                      ;2;Ames                                                                                                ;3;13;A;722;440;282;18;22;400;418;0;92;39;0;4;1;2;0;0;7;2;0;5;0;83;0;0;149;0;0;0;2;1;0;0;13
15;A Coruña                      ;2;Ames                                                                                                ;3;13;B;632;374;258;19;13;342;361;0;85;33;0;4;1;0;0;0;6;0;0;2;2;69;1;0;124;0;0;0;5;1;0;0;9
15;A Coruña                      ;2;Ames                                                                                                ;3;14;U;717;460;257;16;6;438;454;0;144;45;0;7;0;0;0;0;11;1;0;3;0;77;0;0;130;0;0;0;1;1;0;0;18
15;A Coruña                      ;2;Ames                                                                                                ;3;15;A;631;382;249;9;6;367;376;0;102;37;0;3;1;1;0;0;8;0;0;4;0;81;0;0;112;0;0;0;1;0;0;0;17
15;A Coruña                      ;2;Ames                                                                                                ;3;15;B;580;359;221;16;12;331;347;0;85;40;0;6;0;0;0;0;5;1;0;2;0;60;0;0;116;0;0;0;2;0;0;0;14
15;A Coruña                      ;2;Ames                                                                                                ;3;16;A;576;326;250;8;4;314;322;0;72;22;0;5;0;0;0;0;7;0;0;6;0;42;0;0;145;0;0;0;3;3;0;0;9
15;A Coruña                      ;2;Ames                                                                                                ;3;16;B;465;275;190;12;16;247;259;0;68;21;0;6;1;1;0;0;5;0;0;2;1;39;0;0;90;0;0;0;0;0;0;0;13
15;A Coruña                      ;3;Aranga                                                                                              ;1;1;A;218;149;69;4;0;145;149;0;11;6;0;1;0;0;0;0;2;0;0;0;0;22;0;0;102;0;0;0;0;0;0;0;1
15;A Coruña                      ;3;Aranga                                                                                              ;1;1;B;260;174;86;2;4;168;170;0;10;15;0;0;0;0;0;0;2;1;0;0;2;18;0;0;119;0;0;0;0;0;1;0;0
15;A Coruña                      ;3;Aranga                                                                                              ;1;1;C;406;239;167;3;5;231;234;0;10;24;0;1;0;0;0;0;2;0;0;0;0;36;0;0;158;0;0;0;0;0;0;0;0
15;A Coruña                      ;3;Aranga                                                                                              ;1;2;A;390;273;117;6;7;260;266;0;21;7;0;0;0;0;0;0;1;0;0;0;0;58;0;0;166;0;0;0;4;0;0;1;2
15;A Coruña                      ;3;Aranga                                                                                              ;1;2;B;232;169;63;3;2;164;167;0;11;4;0;0;0;0;0;0;0;0;0;1;0;26;0;0;122;0;0;0;0;0;0;0;0
15;A Coruña                      ;3;Aranga                                                                                              ;1;2;C;401;247;154;5;4;238;243;0;22;22;0;0;0;1;0;0;3;0;0;2;0;50;0;0;135;0;0;0;0;1;1;1;0
15;A Coruña                      ;4;Ares                                                                                                ;1;1;A;502;351;151;10;8;333;343;0;34;47;0;2;1;1;0;0;5;1;0;2;1;89;0;0;140;0;0;0;4;0;0;0;6
15;A Coruña                      ;4;Ares                                                                                                ;1;1;B;488;350;138;14;10;326;340;0;40;27;1;2;1;0;0;0;3;0;0;2;0;73;0;0;163;0;0;0;5;0;0;0;9
15;A Coruña                      ;4;Ares                                                                                                ;1;2;A;750;470;280;11;7;452;463;0;62;62;0;0;0;0;0;0;10;1;0;6;0;85;0;0;216;0;0;0;4;0;0;0;6
15;A Coruña                      ;4;Ares                                                                                                ;1;2;B;716;430;286;12;11;407;419;0;60;58;1;0;1;0;0;0;1;1;0;2;0;100;1;0;174;0;0;0;1;0;0;0;7
15;A Coruña                      ;4;Ares                                                                                                ;1;3;A;663;398;265;11;17;370;381;0;50;48;0;0;0;0;0;0;4;0;0;2;0;90;0;0;171;0;0;0;2;0;0;0;3
15;A Coruña                      ;4;Ares                                                                                                ;1;3;B;590;372;218;13;6;353;366;0;51;56;1;1;0;0;0;0;2;0;0;4;0;103;0;0;131;0;0;0;0;0;0;0;4
15;A Coruña                      ;4;Ares                                                                                                ;2;1;U;722;472;250;4;9;459;463;0;96;58;0;2;0;0;0;0;7;0;0;5;0;101;1;0;182;0;0;0;5;0;0;0;2
15;A Coruña                      ;4;Ares                                                                                                ;2;2;U;509;354;155;9;8;337;346;0;56;53;0;1;1;0;0;0;2;0;0;2;2;108;1;0;111;0;0;0;0;0;0;0;0
15;A Coruña                      ;5;Arteixo                                                                                             ;1;1;A;922;469;453;16;21;432;448;0;73;59;2;3;0;2;0;0;11;0;0;4;1;83;0;0;174;0;0;0;0;1;2;2;15
15;A Coruña                      ;5;Arteixo                                                                                             ;1;1;B;882;454;428;15;23;416;431;0;0;19;3;0;1;1;0;0;67;63;0;1;153;1;0;0;13;0;0;0;6;3;82;1;2
15;A Coruña                      ;5;Arteixo                                                                                             ;1;2;U;1.012;540;472;29;9;502;531;0;76;64;0;8;0;0;0;0;10;0;0;4;4;102;0;0;220;0;0;0;2;1;0;0;11
15;A Coruña                      ;5;Arteixo                                                                                             ;1;3;A;563;316;247;13;10;293;306;0;47;28;0;11;0;0;0;0;5;0;0;3;2;52;1;0;138;0;0;0;0;1;0;0;5
15;A Coruña                      ;5;Arteixo                                                                                             ;1;3;B;487;273;214;5;6;262;267;0;60;24;0;6;1;0;0;0;2;0;0;4;0;50;0;0;106;0;0;0;0;0;0;1;8
15;A Coruña                      ;5;Arteixo                                                                                             ;1;4;A;705;340;365;7;6;327;334;0;61;52;0;2;1;0;0;0;5;1;0;7;0;73;0;0;115;0;0;0;0;0;1;2;7
15;A Coruña                      ;5;Arteixo                                                                                             ;1;4;B;749;369;380;10;7;352;362;0;60;50;0;3;1;0;0;0;8;0;0;3;0;75;1;0;137;0;0;0;1;0;0;0;13
15;A Coruña                      ;5;Arteixo                                                                                             ;1;5;U;1.007;566;441;9;16;541;550;0;78;37;0;4;1;0;0;0;6;0;0;3;2;94;1;0;300;0;0;0;2;0;0;1;12
15;A Coruña                      ;5;Arteixo                                                                                             ;1;6;A;762;380;382;16;11;353;369;0;56;37;0;4;1;0;0;0;9;2;0;6;0;73;1;0;152;0;0;0;0;0;0;2;10
15;A Coruña                      ;5;Arteixo                                                                                             ;1;6;B;609;315;294;17;8;290;307;0;57;33;0;7;1;0;0;0;12;0;0;1;0;63;2;0;105;0;0;0;0;0;0;2;7
15;A Coruña                      ;5;Arteixo                                                                                             ;1;7;A;910;476;434;15;9;452;467;0;84;46;0;10;2;0;0;0;7;0;0;3;2;92;1;0;188;0;0;0;3;0;3;1;10
15;A Coruña                      ;5;Arteixo                                                                                             ;1;7;B;916;499;417;24;12;463;487;0;69;63;0;9;0;0;0;0;10;0;0;7;1;91;3;0;187;0;0;0;6;1;2;1;13
15;A Coruña                      ;5;Arteixo                                                                                             ;1;8;A;700;342;358;18;12;312;330;0;59;42;0;2;2;1;0;0;7;0;0;1;1;52;0;0;126;0;0;0;5;1;0;0;13
15;A Coruña                      ;5;Arteixo                                                                                             ;1;8;B;732;391;341;27;12;352;379;0;68;55;0;5;2;0;0;0;6;1;0;5;0;59;1;0;133;0;0;0;2;0;0;0;15
15;A Coruña                      ;5;Arteixo                                                                                             ;1;9;A;636;324;312;14;5;305;319;0;59;29;0;4;0;1;0;0;10;0;0;0;2;40;4;0;149;0;0;0;1;0;0;0;6
15;A Coruña                      ;5;Arteixo                                                                                             ;1;9;B;683;363;320;17;14;332;349;0;47;36;0;2;0;0;0;0;4;1;0;1;0;69;1;0;159;0;0;0;2;0;1;0;9
15;A Coruña                      ;5;Arteixo                                                                                             ;1;10;U;919;509;410;37;21;451;488;0;82;51;0;7;0;0;0;0;14;1;0;3;0;96;1;0;171;0;0;0;4;0;0;2;19
15;A Coruña                      ;5;Arteixo                                                                                             ;1;11;A;531;258;273;14;4;240;254;0;55;33;1;5;1;0;0;0;6;1;0;2;0;33;0;0;96;0;0;0;4;0;0;1;2
15;A Coruña                      ;5;Arteixo                                                                                             ;1;11;B;484;229;255;9;5;215;224;0;41;18;1;2;0;0;0;0;6;0;0;3;0;46;2;0;84;0;0;0;1;1;0;3;7
15;A Coruña                      ;5;Arteixo                                                                                             ;2;1;A;684;421;263;16;7;398;414;0;35;38;0;13;2;0;0;0;6;0;0;2;0;82;0;0;211;0;0;0;3;1;0;1;4
15;A Coruña                      ;5;Arteixo                                                                                             ;2;1;B;493;305;188;8;18;279;287;0;39;30;1;1;0;0;0;0;0;0;0;4;0;57;0;0;142;0;0;0;0;1;0;1;3
15;A Coruña                      ;5;Arteixo                                                                                             ;2;2;A;587;351;236;13;9;329;342;0;46;35;0;3;0;0;0;0;11;0;0;0;0;66;0;0;164;0;0;0;0;0;0;1;3
15;A Coruña                      ;5;Arteixo                                                                                             ;2;2;B;676;409;267;20;10;379;399;0;61;38;0;8;3;0;0;0;13;1;0;2;3;68;1;0;170;0;0;0;1;0;0;4;6
15;A Coruña                      ;5;Arteixo                                                                                             ;3;1;A;688;370;318;12;16;342;354;0;43;36;0;7;0;0;0;0;2;0;0;0;0;66;0;0;177;0;0;0;2;1;0;0;8
15;A Coruña                      ;5;Arteixo                                                                                             ;3;1;B;587;285;302;12;16;257;269;0;28;17;1;0;0;1;0;0;7;0;0;2;1;51;2;0;142;0;0;0;0;0;0;0;5
15;A Coruña                      ;5;Arteixo                                                                                             ;4;1;A;651;340;311;7;11;322;329;0;62;59;0;2;0;0;0;0;7;0;0;3;0;54;0;0;122;0;0;0;2;0;0;2;9
15;A Coruña                      ;5;Arteixo                                                                                             ;4;1;B;749;417;332;9;18;390;399;0;86;55;0;1;3;0;0;0;7;0;0;1;1;71;0;0;155;0;0;0;1;1;0;1;7
15;A Coruña                      ;5;Arteixo                                                                                             ;4;2;A;771;358;413;18;4;336;354;0;42;43;1;0;6;0;0;0;4;0;0;4;0;81;1;0;137;0;0;0;0;0;1;4;12
15;A Coruña                      ;5;Arteixo                                                                                             ;4;2;B;821;429;392;15;10;404;419;0;64;49;2;2;0;1;0;0;2;0;0;7;0;98;0;0;169;0;0;0;0;0;0;2;8
15;A Coruña                      ;5;Arteixo                                                                                             ;4;3;A;612;316;296;13;6;297;310;0;47;38;0;3;0;0;0;0;3;2;0;3;1;45;0;0;141;0;0;0;2;0;0;2;10
15;A Coruña                      ;5;Arteixo                                                                                             ;4;3;B;649;367;282;16;7;344;360;0;56;35;0;6;0;0;0;0;7;2;0;5;3;65;0;0;151;0;0;0;0;0;1;0;13
15;A Coruña                      ;5;Arteixo                                                                                             ;4;3;C;462;253;209;17;5;231;248;0;34;23;0;5;1;0;0;0;5;0;0;2;1;59;0;0;97;0;0;0;0;0;0;3;1
15;A Coruña                      ;5;Arteixo                                                                                             ;4;4;A;697;353;344;11;4;338;349;0;63;35;0;3;2;0;0;0;9;0;0;4;0;73;0;0;130;0;0;0;1;0;1;4;13
15;A Coruña                      ;5;Arteixo                                                                                             ;4;4;B;699;344;355;5;6;333;338;0;55;54;0;1;0;2;0;0;3;0;0;7;0;71;0;0;125;0;0;0;1;0;1;3;10
15;A Coruña                      ;6;Arzúa                                                                                               ;1;1;A;711;472;239;21;16;435;456;0;53;79;0;6;2;0;0;0;2;0;0;1;2;54;0;0;233;0;0;0;0;0;0;0;3
15;A Coruña                      ;6;Arzúa                                                                                               ;1;1;B;633;415;218;12;15;388;400;0;77;34;0;4;0;2;0;0;0;0;0;1;1;51;0;0;213;0;0;0;0;0;0;0;5
15;A Coruña                      ;6;Arzúa                                                                                               ;1;2;U;543;364;179;3;3;358;361;0;41;46;0;12;1;2;0;0;3;0;0;0;1;60;0;0;188;0;0;0;0;0;0;1;3
15;A Coruña                      ;6;Arzúa                                                                                               ;1;3;U;736;443;293;7;8;428;435;0;46;51;2;5;0;0;0;0;3;0;0;1;0;74;0;0;244;0;0;0;0;0;0;0;2
15;A Coruña                      ;6;Arzúa                                                                                               ;1;4;U;572;303;269;4;10;289;293;0;22;41;0;0;0;0;0;0;0;0;0;0;0;51;1;0;172;0;0;0;0;0;0;0;2
15;A Coruña                      ;6;Arzúa                                                                                               ;1;5;U;694;373;321;7;11;355;362;0;36;39;1;2;0;0;0;0;1;0;0;0;0;72;0;0;201;0;0;0;0;0;0;0;3
15;A Coruña                      ;6;Arzúa                                                                                               ;1;6;U;545;260;285;9;8;243;252;0;25;20;0;7;1;0;0;0;0;0;0;0;0;29;0;0;158;0;0;0;1;2;0;0;0
15;A Coruña                      ;6;Arzúa                                                                                               ;1;7;A;557;333;224;7;9;317;324;0;54;41;1;6;0;0;0;0;1;0;0;2;0;59;3;0;146;0;0;0;1;0;1;0;2
15;A Coruña                      ;6;Arzúa                                                                                               ;1;7;B;514;321;193;13;11;297;310;0;40;43;0;0;0;0;0;0;1;0;0;1;0;51;2;0;154;0;0;0;0;1;0;0;4
15;A Coruña                      ;7;Baña (A)                                                                                            ;1;1;A;546;368;178;10;1;357;367;0;27;11;0;10;0;0;0;0;5;0;0;0;0;73;0;0;226;0;0;0;0;0;0;0;5
15;A Coruña                      ;7;Baña (A)                                                                                            ;1;1;B;234;158;76;1;3;154;155;0;5;10;0;2;0;0;0;0;1;0;0;0;0;53;0;0;80;0;0;0;0;0;0;0;3
15;A Coruña                      ;7;Baña (A)                                                                                            ;1;2;A;285;202;83;3;3;196;199;0;3;10;0;36;0;0;0;0;1;0;0;0;0;22;0;0;124;0;0;0;0;0;0;0;0
15;A Coruña                      ;7;Baña (A)                                                                                            ;1;2;B;684;466;218;9;5;452;461;0;28;37;0;18;0;0;0;0;6;0;0;1;0;102;0;0;258;0;0;0;0;0;0;0;2
15;A Coruña                      ;7;Baña (A)                                                                                            ;1;2;C;217;151;66;0;0;151;151;0;8;14;1;0;0;0;0;0;0;0;0;0;0;39;0;0;87;0;0;0;0;0;0;0;2
15;A Coruña                      ;7;Baña (A)                                                                                            ;2;1;A;418;282;136;2;1;279;281;0;17;27;0;7;0;0;0;0;0;0;0;0;0;81;0;0;147;0;0;0;0;0;0;0;0
15;A Coruña                      ;7;Baña (A)                                                                                            ;2;1;B;313;175;138;5;2;168;173;0;13;20;0;3;0;0;0;0;5;0;0;1;0;24;0;0;102;0;0;0;0;0;0;0;0
15;A Coruña                      ;7;Baña (A)                                                                                            ;2;1;C;396;242;154;7;6;229;236;0;24;20;0;1;0;0;0;0;2;0;0;1;0;36;0;0;144;0;0;0;0;0;0;0;1
15;A Coruña                      ;7;Baña (A)                                                                                            ;3;1;U;507;331;176;8;6;317;325;0;29;30;0;9;0;0;0;0;2;0;0;1;0;57;0;0;188;0;0;0;0;0;0;0;1
15;A Coruña                      ;8;Bergondo                                                                                            ;1;1;A;761;534;227;9;12;513;522;0;102;27;0;2;1;0;0;0;8;0;0;4;3;85;1;0;270;0;0;0;2;1;0;1;6
15;A Coruña                      ;8;Bergondo                                                                                            ;1;1;B;351;224;127;6;4;214;220;0;47;5;3;2;0;0;0;0;0;0;0;3;2;38;2;0;105;0;0;0;1;2;0;1;3
15;A Coruña                      ;8;Bergondo                                                                                            ;1;2;U;754;494;260;6;16;472;478;0;104;34;0;1;1;0;0;0;5;0;0;3;1;82;1;0;228;0;0;0;1;0;1;2;8
15;A Coruña                      ;8;Bergondo                                                                                            ;2;1;A;682;456;226;19;7;430;449;0;79;35;0;10;0;1;0;0;7;0;0;0;1;55;0;0;234;0;0;0;5;0;1;0;2
15;A Coruña                      ;8;Bergondo                                                                                            ;2;1;B;596;360;236;11;16;333;344;0;62;11;0;3;1;0;0;0;5;0;0;1;2;57;0;0;180;0;0;0;7;0;0;0;4
