Año;Provincia;Código INE;Municipio;Partido;Votos
2003;Albacete;20010000;Abengibre;CDS;0
2003;Albacete;20010000;Abengibre;PP;329
2003;Albacete;20010000;Abengibre;CENSO;855
2003;Albacete;20010000;Abengibre;PSOE;436
2003;Albacete;20010000;Abengibre;ABSTEN;74
2003;Albacete;20010000;Abengibre;OTROS;1
2003;Albacete;20010000;Abengibre;IU;5
2003;Albacete;20020000;Alatoz;PP;203
2003;Albacete;20020000;Alatoz;OTROS;1
2003;Albacete;20020000;Alatoz;IU;10
2003;Albacete;20020000;Alatoz;CDS;0
2003;Albacete;20020000;Alatoz;CENSO;560
2003;Albacete;20020000;Alatoz;PSOE;287
2003;Albacete;20020000;Alatoz;ABSTEN;51
2003;Albacete;20030000;Albacete;CDS;0
2003;Albacete;20030000;Albacete;CENSO;118873
2003;Albacete;20030000;Albacete;IU;3064
2003;Albacete;20030000;Albacete;PP;30792
2003;Albacete;20030000;Albacete;OTROS;689
2003;Albacete;20030000;Albacete;PSOE;41476
2003;Albacete;20030000;Albacete;ABSTEN;40495
2003;Albacete;20040000;Albatana;PP;253
2003;Albacete;20040000;Albatana;OTROS;3
2003;Albacete;20040000;Albatana;CENSO;713
2003;Albacete;20040000;Albatana;IU;1
2003;Albacete;20040000;Albatana;ABSTEN;59
2003;Albacete;20040000;Albatana;CDS;0
2003;Albacete;20040000;Albatana;PSOE;392
2003;Albacete;20050000;Alborea;CENSO;646
2003;Albacete;20050000;Alborea;PP;180
2003;Albacete;20050000;Alborea;ABSTEN;73
2003;Albacete;20050000;Alborea;PSOE;380
2003;Albacete;20050000;Alborea;OTROS;2
2003;Albacete;20050000;Alborea;CDS;0
2003;Albacete;20050000;Alborea;IU;3
2003;Albacete;20060000;Alcadozo;PSOE;376
2003;Albacete;20060000;Alcadozo;PP;222
2003;Albacete;20060000;Alcadozo;ABSTEN;40
2003;Albacete;20060000;Alcadozo;CDS;0
2003;Albacete;20060000;Alcadozo;OTROS;0
2003;Albacete;20060000;Alcadozo;CENSO;641
2003;Albacete;20060000;Alcadozo;IU;1
2003;Albacete;20070000;Alcalá del Júcar;CENSO;1246
2003;Albacete;20070000;Alcalá del Júcar;IU;14
2003;Albacete;20070000;Alcalá del Júcar;ABSTEN;189
2003;Albacete;20070000;Alcalá del Júcar;PSOE;695
2003;Albacete;20070000;Alcalá del Júcar;CDS;0
2003;Albacete;20070000;Alcalá del Júcar;OTROS;0
2003;Albacete;20070000;Alcalá del Júcar;PP;329
2003;Albacete;20080000;Alcaraz;OTROS;5
2003;Albacete;20080000;Alcaraz;CDS;0
2003;Albacete;20080000;Alcaraz;IU;11
2003;Albacete;20080000;Alcaraz;PSOE;773
2003;Albacete;20080000;Alcaraz;PP;396
2003;Albacete;20080000;Alcaraz;ABSTEN;213
2003;Albacete;20080000;Alcaraz;CENSO;1412
2003;Albacete;20090000;Almansa;PSOE;8854
2003;Albacete;20090000;Almansa;CENSO;19028
2003;Albacete;20090000;Almansa;ABSTEN;5067
2003;Albacete;20090000;Almansa;PP;4434
2003;Albacete;20090000;Almansa;OTROS;101
2003;Albacete;20090000;Almansa;CDS;0
2003;Albacete;20090000;Almansa;IU;334
2003;Albacete;20100000;Alpera;PSOE;913
2003;Albacete;20100000;Alpera;PP;648
2003;Albacete;20100000;Alpera;ABSTEN;206
2003;Albacete;20100000;Alpera;CDS;0
2003;Albacete;20100000;Alpera;OTROS;3
2003;Albacete;20100000;Alpera;CENSO;1858
2003;Albacete;20100000;Alpera;IU;61
2003;Albacete;20110000;Ayna;ABSTEN;74
2003;Albacete;20110000;Ayna;IU;2
2003;Albacete;20110000;Ayna;CENSO;895
2003;Albacete;20110000;Ayna;CDS;0
2003;Albacete;20110000;Ayna;PSOE;432
2003;Albacete;20110000;Ayna;OTROS;1
2003;Albacete;20110000;Ayna;PP;378
2003;Albacete;20120000;Balazote;CENSO;1777
2003;Albacete;20120000;Balazote;IU;85
2003;Albacete;20120000;Balazote;ABSTEN;149
2003;Albacete;20120000;Balazote;OTROS;3
2003;Albacete;20120000;Balazote;PP;456
2003;Albacete;20120000;Balazote;CDS;0
2003;Albacete;20120000;Balazote;PSOE;1066
2003;Albacete;20130000;Balsa de Ves;PP;122
2003;Albacete;20130000;Balsa de Ves;OTROS;2
2003;Albacete;20130000;Balsa de Ves;CDS;0
2003;Albacete;20130000;Balsa de Ves;CENSO;230
2003;Albacete;20130000;Balsa de Ves;IU;0
2003;Albacete;20130000;Balsa de Ves;ABSTEN;33
2003;Albacete;20130000;Balsa de Ves;PSOE;71
2003;Albacete;20140000;Ballestero (El);IU;45
2003;Albacete;20140000;Ballestero (El);PSOE;253
2003;Albacete;20140000;Ballestero (El);CDS;0
2003;Albacete;20140000;Ballestero (El);ABSTEN;43
2003;Albacete;20140000;Ballestero (El);CENSO;474
2003;Albacete;20140000;Ballestero (El);OTROS;0
2003;Albacete;20140000;Ballestero (El);PP;124
2003;Albacete;20150000;Barrax;PSOE;771
2003;Albacete;20150000;Barrax;PP;508
2003;Albacete;20150000;Barrax;OTROS;2
2003;Albacete;20150000;Barrax;CDS;0
2003;Albacete;20150000;Barrax;CENSO;1508
2003;Albacete;20150000;Barrax;IU;76
2003;Albacete;20150000;Barrax;ABSTEN;144
2003;Albacete;20160000;Bienservida;CDS;0
2003;Albacete;20160000;Bienservida;OTROS;0
2003;Albacete;20160000;Bienservida;IU;13
2003;Albacete;20160000;Bienservida;PSOE;410
2003;Albacete;20160000;Bienservida;ABSTEN;75
2003;Albacete;20160000;Bienservida;CENSO;690
2003;Albacete;20160000;Bienservida;PP;191
2003;Albacete;20170000;Bogarra;PSOE;518
2003;Albacete;20170000;Bogarra;OTROS;1
2003;Albacete;20170000;Bogarra;PP;335
2003;Albacete;20170000;Bogarra;CENSO;1073
2003;Albacete;20170000;Bogarra;CDS;0
2003;Albacete;20170000;Bogarra;ABSTEN;200
2003;Albacete;20170000;Bogarra;IU;13
2003;Albacete;20180000;Bonete;IU;7
2003;Albacete;20180000;Bonete;PSOE;506
2003;Albacete;20180000;Bonete;OTROS;12
2003;Albacete;20180000;Bonete;PP;349
2003;Albacete;20180000;Bonete;ABSTEN;69
2003;Albacete;20180000;Bonete;CDS;0
2003;Albacete;20180000;Bonete;CENSO;955
2003;Albacete;20190000;Bonillo (El);OTROS;7
2003;Albacete;20190000;Bonillo (El);CENSO;2556
2003;Albacete;20190000;Bonillo (El);IU;61
2003;Albacete;20190000;Bonillo (El);PSOE;1520
2003;Albacete;20190000;Bonillo (El);PP;690
2003;Albacete;20190000;Bonillo (El);ABSTEN;254
2003;Albacete;20190000;Bonillo (El);CDS;0
2003;Albacete;20200000;Carcelén;PSOE;294
2003;Albacete;20200000;Carcelén;OTROS;0
2003;Albacete;20200000;Carcelén;CDS;0
2003;Albacete;20200000;Carcelén;IU;9
2003;Albacete;20200000;Carcelén;CENSO;577
2003;Albacete;20200000;Carcelén;PP;205
2003;Albacete;20200000;Carcelén;ABSTEN;64
2003;Albacete;20210000;Casas-Ibáñez;OTROS;2
2003;Albacete;20210000;Casas-Ibáñez;CDS;0
2003;Albacete;20210000;Casas-Ibáñez;ABSTEN;88
2003;Albacete;20210000;Casas-Ibáñez;CENSO;1059
2003;Albacete;20210000;Casas-Ibáñez;IU;17
2003;Albacete;20210000;Casas-Ibáñez;PP;437
2003;Albacete;20210000;Casas-Ibáñez;PSOE;502
2003;Albacete;20220000;Casas de Juan Núñez;PSOE;176
2003;Albacete;20220000;Casas de Juan Núñez;CDS;0
2003;Albacete;20220000;Casas de Juan Núñez;IU;0
2003;Albacete;20220000;Casas de Juan Núñez;OTROS;0
2003;Albacete;20220000;Casas de Juan Núñez;CENSO;397
2003;Albacete;20220000;Casas de Juan Núñez;ABSTEN;21
2003;Albacete;20220000;Casas de Juan Núñez;PP;196
2003;Albacete;20230000;Casas de Lázaro;OTROS;3
2003;Albacete;20230000;Casas de Lázaro;PP;300
2003;Albacete;20230000;Casas de Lázaro;ABSTEN;106
2003;Albacete;20230000;Casas de Lázaro;CDS;0
2003;Albacete;20230000;Casas de Lázaro;PSOE;297
2003;Albacete;20230000;Casas de Lázaro;IU;8
2003;Albacete;20230000;Casas de Lázaro;CENSO;725
2003;Albacete;20240000;Casas de Ves;ABSTEN;651
2003;Albacete;20240000;Casas de Ves;OTROS;9
2003;Albacete;20240000;Casas de Ves;PP;888
2003;Albacete;20240000;Casas de Ves;CENSO;3304
2003;Albacete;20240000;Casas de Ves;CDS;0
2003;Albacete;20240000;Casas de Ves;PSOE;1571
2003;Albacete;20240000;Casas de Ves;IU;112
2003;Albacete;20250000;Caudete;PP;2010
2003;Albacete;20250000;Caudete;OTROS;22
2003;Albacete;20250000;Caudete;CDS;0
2003;Albacete;20250000;Caudete;ABSTEN;1306
2003;Albacete;20250000;Caudete;PSOE;3551
2003;Albacete;20250000;Caudete;CENSO;7079
2003;Albacete;20250000;Caudete;IU;84
2003;Albacete;20260000;Cenizate;OTROS;1
2003;Albacete;20260000;Cenizate;ABSTEN;127
2003;Albacete;20260000;Cenizate;CENSO;856
2003;Albacete;20260000;Cenizate;PSOE;412
2003;Albacete;20260000;Cenizate;CDS;0
2003;Albacete;20260000;Cenizate;IU;63
2003;Albacete;20260000;Cenizate;PP;239
2003;Albacete;20270000;Corral-Rubio;IU;4
2003;Albacete;20270000;Corral-Rubio;PSOE;164
2003;Albacete;20270000;Corral-Rubio;OTROS;4
2003;Albacete;20270000;Corral-Rubio;PP;215
2003;Albacete;20270000;Corral-Rubio;ABSTEN;47
2003;Albacete;20270000;Corral-Rubio;CDS;0
2003;Albacete;20270000;Corral-Rubio;CENSO;436
2003;Albacete;20280000;Cotillas;OTROS;0
2003;Albacete;20280000;Cotillas;PP;31
2003;Albacete;20280000;Cotillas;IU;0
2003;Albacete;20280000;Cotillas;CENSO;162
2003;Albacete;20280000;Cotillas;PSOE;102
2003;Albacete;20280000;Cotillas;CDS;0
2003;Albacete;20280000;Cotillas;ABSTEN;29
2003;Albacete;20290000;Chinchilla de Monte-Aragón;PP;662
2003;Albacete;20290000;Chinchilla de Monte-Aragón;ABSTEN;502
2003;Albacete;20290000;Chinchilla de Monte-Aragón;PSOE;1281
2003;Albacete;20290000;Chinchilla de Monte-Aragón;CENSO;2571
2003;Albacete;20290000;Chinchilla de Monte-Aragón;CDS;0
2003;Albacete;20290000;Chinchilla de Monte-Aragón;OTROS;6
2003;Albacete;20290000;Chinchilla de Monte-Aragón;IU;89
2003;Albacete;20300000;Elche de la Sierra;OTROS;5
2003;Albacete;20300000;Elche de la Sierra;CDS;0
2003;Albacete;20300000;Elche de la Sierra;IU;21
2003;Albacete;20300000;Elche de la Sierra;PSOE;1580
2003;Albacete;20300000;Elche de la Sierra;CENSO;3073
2003;Albacete;20300000;Elche de la Sierra;ABSTEN;569
2003;Albacete;20300000;Elche de la Sierra;PP;869
2003;Albacete;20310000;Férez;IU;11
2003;Albacete;20310000;Férez;PSOE;360
2003;Albacete;20310000;Férez;OTROS;1
2003;Albacete;20310000;Férez;PP;234
2003;Albacete;20310000;Férez;ABSTEN;73
2003;Albacete;20310000;Férez;CDS;0
2003;Albacete;20310000;Férez;CENSO;687
2003;Albacete;20320000;Fuensanta;PSOE;178
2003;Albacete;20320000;Fuensanta;CDS;0
2003;Albacete;20320000;Fuensanta;ABSTEN;40
2003;Albacete;20320000;Fuensanta;CENSO;329
2003;Albacete;20320000;Fuensanta;OTROS;1
2003;Albacete;20320000;Fuensanta;IU;39
2003;Albacete;20320000;Fuensanta;PP;69
2003;Albacete;20330000;Fuente-Álamo;ABSTEN;224
2003;Albacete;20330000;Fuente-Álamo;PP;667
2003;Albacete;20330000;Fuente-Álamo;OTROS;9
2003;Albacete;20330000;Fuente-Álamo;CDS;0
2003;Albacete;20330000;Fuente-Álamo;IU;13
2003;Albacete;20330000;Fuente-Álamo;CENSO;1978
2003;Albacete;20330000;Fuente-Álamo;PSOE;1037
2003;Albacete;20340000;Fuentealbilla;PSOE;722
2003;Albacete;20340000;Fuentealbilla;OTROS;2
2003;Albacete;20340000;Fuentealbilla;ABSTEN;241
2003;Albacete;20340000;Fuentealbilla;CDS;0
2003;Albacete;20340000;Fuentealbilla;PP;409
2003;Albacete;20340000;Fuentealbilla;CENSO;1454
2003;Albacete;20340000;Fuentealbilla;IU;59
2003;Albacete;20350000;Gineta (La);CDS;0
2003;Albacete;20350000;Gineta (La);CENSO;1698
2003;Albacete;20350000;Gineta (La);IU;63
2003;Albacete;20350000;Gineta (La);PSOE;870
2003;Albacete;20350000;Gineta (La);OTROS;9
2003;Albacete;20350000;Gineta (La);PP;548
2003;Albacete;20350000;Gineta (La);ABSTEN;183
2003;Albacete;20360000;Golosalvo;CENSO;96
2003;Albacete;20360000;Golosalvo;CDS;0
2003;Albacete;20360000;Golosalvo;ABSTEN;13
2003;Albacete;20360000;Golosalvo;PP;47
2003;Albacete;20360000;Golosalvo;OTROS;0
2003;Albacete;20360000;Golosalvo;IU;1
2003;Albacete;20360000;Golosalvo;PSOE;34
2003;Albacete;20370000;Hellín;PP;4816
2003;Albacete;20370000;Hellín;CENSO;21082
2003;Albacete;20370000;Hellín;CDS;0
2003;Albacete;20370000;Hellín;ABSTEN;5846
2003;Albacete;20370000;Hellín;IU;408
2003;Albacete;20370000;Hellín;PSOE;9702
2003;Albacete;20370000;Hellín;OTROS;49
2003;Albacete;20380000;Herrera (La);ABSTEN;32
2003;Albacete;20380000;Herrera (La);CDS;0
2003;Albacete;20380000;Herrera (La);OTROS;1
2003;Albacete;20380000;Herrera (La);PSOE;126
2003;Albacete;20380000;Herrera (La);IU;5
2003;Albacete;20380000;Herrera (La);CENSO;316
2003;Albacete;20380000;Herrera (La);PP;152
2003;Albacete;20390000;Higueruela;IU;17
2003;Albacete;20390000;Higueruela;PSOE;541
2003;Albacete;20390000;Higueruela;OTROS;3
2003;Albacete;20390000;Higueruela;PP;365
2003;Albacete;20390000;Higueruela;ABSTEN;125
2003;Albacete;20390000;Higueruela;CDS;0
2003;Albacete;20390000;Higueruela;CENSO;1078
2003;Albacete;20400000;Hoya-Gonzalo;PSOE;361
2003;Albacete;20400000;Hoya-Gonzalo;PP;388
2003;Albacete;20400000;Hoya-Gonzalo;CENSO;808
2003;Albacete;20400000;Hoya-Gonzalo;CDS;0
2003;Albacete;20400000;Hoya-Gonzalo;IU;11
2003;Albacete;20400000;Hoya-Gonzalo;ABSTEN;29
2003;Albacete;20400000;Hoya-Gonzalo;OTROS;8
2003;Albacete;20410000;Jorquera;ABSTEN;57
2003;Albacete;20410000;Jorquera;PP;248
2003;Albacete;20410000;Jorquera;CDS;0
2003;Albacete;20410000;Jorquera;OTROS;1
2003;Albacete;20410000;Jorquera;IU;3
2003;Albacete;20410000;Jorquera;PSOE;166
2003;Albacete;20410000;Jorquera;CENSO;486
2003;Albacete;20420000;Letur;IU;12
2003;Albacete;20420000;Letur;PSOE;567
2003;Albacete;20420000;Letur;OTROS;0
2003;Albacete;20420000;Letur;PP;242
2003;Albacete;20420000;Letur;ABSTEN;202
2003;Albacete;20420000;Letur;CDS;0
