Año;Provincia;Código INE;Municipio;Partido;Votos
1983;Albacete;20120000;Balazote;IU;189
1983;Albacete;20120000;Balazote;ABSTEN;215
1983;Albacete;20120000;Balazote;PSOE;697
1983;Albacete;20120000;Balazote;PP;386
1983;Albacete;20120000;Balazote;CDS;12
1983;Albacete;20120000;Balazote;CENSO;1519
1983;Albacete;20130000;Balsa de Ves;ABSTEN;81
1983;Albacete;20130000;Balsa de Ves;PSOE;113
1983;Albacete;20130000;Balsa de Ves;CENSO;327
1983;Albacete;20130000;Balsa de Ves;IU;1
1983;Albacete;20130000;Balsa de Ves;PP;130
1983;Albacete;20140000;Ballestero (El);CDS;1
1983;Albacete;20140000;Ballestero (El);ABSTEN;74
1983;Albacete;20140000;Ballestero (El);IU;86
1983;Albacete;20140000;Ballestero (El);CENSO;567
1983;Albacete;20140000;Ballestero (El);PP;162
1983;Albacete;20140000;Ballestero (El);PSOE;241
1983;Albacete;20150000;Barrax;CDS;3
1983;Albacete;20150000;Barrax;PP;627
1983;Albacete;20150000;Barrax;IU;163
1983;Albacete;20150000;Barrax;PSOE;369
1983;Albacete;20150000;Barrax;ABSTEN;330
1983;Albacete;20150000;Barrax;CENSO;1516
1983;Albacete;20160000;Bienservida;PSOE;260
1983;Albacete;20160000;Bienservida;CDS;3
1983;Albacete;20160000;Bienservida;CENSO;1061
1983;Albacete;20160000;Bienservida;PP;429
1983;Albacete;20160000;Bienservida;ABSTEN;356
1983;Albacete;20160000;Bienservida;IU;4
1983;Albacete;20170000;Bogarra;ABSTEN;437
1983;Albacete;20170000;Bogarra;IU;87
1983;Albacete;20170000;Bogarra;PP;201
1983;Albacete;20170000;Bogarra;PSOE;441
1983;Albacete;20170000;Bogarra;CDS;316
1983;Albacete;20170000;Bogarra;CENSO;1488
1983;Albacete;20180000;Bonete;PSOE;426
1983;Albacete;20180000;Bonete;PP;389
1983;Albacete;20180000;Bonete;CENSO;975
1983;Albacete;20180000;Bonete;CDS;4
1983;Albacete;20180000;Bonete;ABSTEN;77
1983;Albacete;20180000;Bonete;IU;70
1983;Albacete;20190000;Bonillo (El);PP;792
1983;Albacete;20190000;Bonillo (El);CDS;86
1983;Albacete;20190000;Bonillo (El);IU;395
1983;Albacete;20190000;Bonillo (El);ABSTEN;549
1983;Albacete;20190000;Bonillo (El);PSOE;722
1983;Albacete;20190000;Bonillo (El);CENSO;2591
1983;Albacete;20200000;Carcelén;PSOE;344
1983;Albacete;20200000;Carcelén;PP;241
1983;Albacete;20200000;Carcelén;CENSO;730
1983;Albacete;20200000;Carcelén;CDS;4
1983;Albacete;20200000;Carcelén;ABSTEN;121
1983;Albacete;20200000;Carcelén;IU;18
1983;Albacete;20210000;Casas-Ibáñez;IU;129
1983;Albacete;20210000;Casas-Ibáñez;CDS;3
1983;Albacete;20210000;Casas-Ibáñez;CENSO;1072
1983;Albacete;20210000;Casas-Ibáñez;PSOE;246
1983;Albacete;20210000;Casas-Ibáñez;ABSTEN;249
1983;Albacete;20210000;Casas-Ibáñez;PP;439
1983;Albacete;20220000;Casas de Juan Núñez;IU;37
1983;Albacete;20220000;Casas de Juan Núñez;PSOE;68
1983;Albacete;20220000;Casas de Juan Núñez;ABSTEN;70
1983;Albacete;20220000;Casas de Juan Núñez;CENSO;461
1983;Albacete;20220000;Casas de Juan Núñez;CDS;30
1983;Albacete;20220000;Casas de Juan Núñez;PP;249
1983;Albacete;20230000;Casas de Lázaro;PP;399
1983;Albacete;20230000;Casas de Lázaro;CDS;6
1983;Albacete;20230000;Casas de Lázaro;IU;2
1983;Albacete;20230000;Casas de Lázaro;CENSO;1218
1983;Albacete;20230000;Casas de Lázaro;PSOE;444
1983;Albacete;20230000;Casas de Lázaro;ABSTEN;356
1983;Albacete;20240000;Casas de Ves;PSOE;924
1983;Albacete;20240000;Casas de Ves;CDS;6
1983;Albacete;20240000;Casas de Ves;ABSTEN;722
1983;Albacete;20240000;Casas de Ves;CENSO;2859
1983;Albacete;20240000;Casas de Ves;IU;201
1983;Albacete;20240000;Casas de Ves;PP;909
1983;Albacete;20250000;Caudete;IU;128
1983;Albacete;20250000;Caudete;CDS;203
1983;Albacete;20250000;Caudete;CENSO;5736
1983;Albacete;20250000;Caudete;PSOE;1827
1983;Albacete;20250000;Caudete;ABSTEN;1354
1983;Albacete;20250000;Caudete;PP;2013
1983;Albacete;20260000;Cenizate;PSOE;398
1983;Albacete;20260000;Cenizate;CENSO;811
1983;Albacete;20260000;Cenizate;PP;238
1983;Albacete;20260000;Cenizate;IU;44
1983;Albacete;20260000;Cenizate;CDS;1
1983;Albacete;20260000;Cenizate;ABSTEN;126
1983;Albacete;20270000;Corral-Rubio;CDS;1
1983;Albacete;20270000;Corral-Rubio;PP;164
1983;Albacete;20270000;Corral-Rubio;CENSO;529
1983;Albacete;20270000;Corral-Rubio;IU;2
1983;Albacete;20270000;Corral-Rubio;PSOE;216
1983;Albacete;20270000;Corral-Rubio;ABSTEN;135
1983;Albacete;20280000;Cotillas;PP;86
1983;Albacete;20280000;Cotillas;PSOE;122
1983;Albacete;20280000;Cotillas;CENSO;308
1983;Albacete;20280000;Cotillas;ABSTEN;95
1983;Albacete;20290000;Chinchilla de Monte-Aragón;ABSTEN;646
1983;Albacete;20290000;Chinchilla de Monte-Aragón;IU;153
1983;Albacete;20290000;Chinchilla de Monte-Aragón;PSOE;1190
1983;Albacete;20290000;Chinchilla de Monte-Aragón;PP;759
1983;Albacete;20290000;Chinchilla de Monte-Aragón;CENSO;2805
1983;Albacete;20290000;Chinchilla de Monte-Aragón;CDS;27
1983;Albacete;20300000;Elche de la Sierra;PSOE;1412
1983;Albacete;20300000;Elche de la Sierra;CENSO;2991
1983;Albacete;20300000;Elche de la Sierra;PP;862
1983;Albacete;20300000;Elche de la Sierra;IU;9
1983;Albacete;20300000;Elche de la Sierra;CDS;8
1983;Albacete;20300000;Elche de la Sierra;ABSTEN;680
1983;Albacete;20310000;Férez;PP;224
1983;Albacete;20310000;Férez;PSOE;464
1983;Albacete;20310000;Férez;IU;20
1983;Albacete;20310000;Férez;CENSO;813
1983;Albacete;20310000;Férez;CDS;2
1983;Albacete;20310000;Férez;ABSTEN;96
1983;Albacete;20320000;Fuensanta;PP;111
1983;Albacete;20320000;Fuensanta;ABSTEN;58
1983;Albacete;20320000;Fuensanta;IU;53
1983;Albacete;20320000;Fuensanta;PSOE;161
1983;Albacete;20320000;Fuensanta;CENSO;386
1983;Albacete;20330000;Fuente-Álamo;CDS;1
1983;Albacete;20330000;Fuente-Álamo;CENSO;1882
1983;Albacete;20330000;Fuente-Álamo;IU;58
1983;Albacete;20330000;Fuente-Álamo;PSOE;639
1983;Albacete;20330000;Fuente-Álamo;ABSTEN;545
1983;Albacete;20330000;Fuente-Álamo;PP;616
1983;Albacete;20340000;Fuentealbilla;ABSTEN;321
1983;Albacete;20340000;Fuentealbilla;PSOE;537
1983;Albacete;20340000;Fuentealbilla;IU;204
1983;Albacete;20340000;Fuentealbilla;CDS;7
1983;Albacete;20340000;Fuentealbilla;CENSO;1499
1983;Albacete;20340000;Fuentealbilla;PP;410
1983;Albacete;20350000;Gineta (La);IU;104
1983;Albacete;20350000;Gineta (La);PP;628
1983;Albacete;20350000;Gineta (La);PSOE;574
1983;Albacete;20350000;Gineta (La);CENSO;1841
1983;Albacete;20350000;Gineta (La);CDS;25
1983;Albacete;20350000;Gineta (La);ABSTEN;487
1983;Albacete;20360000;Golosalvo;PSOE;45
1983;Albacete;20360000;Golosalvo;ABSTEN;11
1983;Albacete;20360000;Golosalvo;CENSO;119
1983;Albacete;20360000;Golosalvo;PP;61
1983;Albacete;20370000;Hellín;ABSTEN;5443
1983;Albacete;20370000;Hellín;CENSO;17156
1983;Albacete;20370000;Hellín;CDS;219
1983;Albacete;20370000;Hellín;PP;2910
1983;Albacete;20370000;Hellín;IU;998
1983;Albacete;20370000;Hellín;PSOE;7272
1983;Albacete;20380000;Herrera (La);PP;134
1983;Albacete;20380000;Herrera (La);ABSTEN;89
1983;Albacete;20380000;Herrera (La);PSOE;187
1983;Albacete;20380000;Herrera (La);IU;13
1983;Albacete;20380000;Herrera (La);CENSO;435
1983;Albacete;20380000;Herrera (La);CDS;3
1983;Albacete;20390000;Higueruela;CENSO;1099
1983;Albacete;20390000;Higueruela;PP;257
1983;Albacete;20390000;Higueruela;ABSTEN;186
1983;Albacete;20390000;Higueruela;IU;17
1983;Albacete;20390000;Higueruela;PSOE;540
1983;Albacete;20390000;Higueruela;CDS;87
1983;Albacete;20400000;Hoya-Gonzalo;PSOE;262
1983;Albacete;20400000;Hoya-Gonzalo;IU;38
1983;Albacete;20400000;Hoya-Gonzalo;CENSO;595
1983;Albacete;20400000;Hoya-Gonzalo;ABSTEN;48
1983;Albacete;20400000;Hoya-Gonzalo;PP;243
1983;Albacete;20410000;Jorquera;ABSTEN;72
1983;Albacete;20410000;Jorquera;CENSO;676
1983;Albacete;20410000;Jorquera;PSOE;177
1983;Albacete;20410000;Jorquera;PP;425
1983;Albacete;20420000;Letur;PP;537
1983;Albacete;20420000;Letur;PSOE;505
1983;Albacete;20420000;Letur;CDS;6
1983;Albacete;20420000;Letur;ABSTEN;529
1983;Albacete;20420000;Letur;IU;3
1983;Albacete;20420000;Letur;CENSO;1594
1983;Albacete;20430000;Lezuza;PP;564
1983;Albacete;20430000;Lezuza;PSOE;769
1983;Albacete;20430000;Lezuza;CDS;7
1983;Albacete;20430000;Lezuza;CENSO;1702
1983;Albacete;20430000;Lezuza;ABSTEN;322
1983;Albacete;20430000;Lezuza;IU;32
1983;Albacete;20440000;Liétor;CENSO;1585
1983;Albacete;20440000;Liétor;PP;500
1983;Albacete;20440000;Liétor;CDS;15
1983;Albacete;20440000;Liétor;PSOE;663
1983;Albacete;20440000;Liétor;IU;10
1983;Albacete;20440000;Liétor;ABSTEN;390
1983;Albacete;20450000;Madrigueras;IU;1304
1983;Albacete;20450000;Madrigueras;PSOE;884
1983;Albacete;20450000;Madrigueras;ABSTEN;411
1983;Albacete;20450000;Madrigueras;CENSO;3217
1983;Albacete;20450000;Madrigueras;CDS;3
1983;Albacete;20450000;Madrigueras;PP;593
1983;Albacete;20460000;Mahora;CDS;15
1983;Albacete;20460000;Mahora;PP;205
1983;Albacete;20460000;Mahora;IU;155
1983;Albacete;20460000;Mahora;PSOE;515
1983;Albacete;20460000;Mahora;ABSTEN;234
1983;Albacete;20460000;Mahora;CENSO;1142
1983;Albacete;20470000;Masegoso;PSOE;103
1983;Albacete;20470000;Masegoso;PP;121
1983;Albacete;20470000;Masegoso;CENSO;267
1983;Albacete;20470000;Masegoso;ABSTEN;42
1983;Albacete;20480000;Minaya;PP;548
1983;Albacete;20480000;Minaya;PSOE;565
1983;Albacete;20480000;Minaya;CENSO;1692
1983;Albacete;20480000;Minaya;IU;55
1983;Albacete;20480000;Minaya;ABSTEN;463
1983;Albacete;20480000;Minaya;CDS;32
1983;Albacete;20490000;Molinicos;PP;410
1983;Albacete;20490000;Molinicos;CDS;4
1983;Albacete;20490000;Molinicos;ABSTEN;524
1983;Albacete;20490000;Molinicos;IU;35
1983;Albacete;20490000;Molinicos;PSOE;685
1983;Albacete;20490000;Molinicos;CENSO;1667
1983;Albacete;20500000;Montalvos;CENSO;173
1983;Albacete;20500000;Montalvos;ABSTEN;12
1983;Albacete;20500000;Montalvos;PSOE;75
1983;Albacete;20500000;Montalvos;PP;82
1983;Albacete;20510000;Montealegre del Castillo;PSOE;462
1983;Albacete;20510000;Montealegre del Castillo;CENSO;1797
1983;Albacete;20510000;Montealegre del Castillo;CDS;151
1983;Albacete;20510000;Montealegre del Castillo;PP;612
1983;Albacete;20510000;Montealegre del Castillo;IU;4
1983;Albacete;20510000;Montealegre del Castillo;ABSTEN;549
1983;Albacete;20520000;Motilleja;PP;190
1983;Albacete;20520000;Motilleja;CDS;4
1983;Albacete;20520000;Motilleja;CENSO;438
1983;Albacete;20520000;Motilleja;IU;20
1983;Albacete;20520000;Motilleja;PSOE;173
1983;Albacete;20520000;Motilleja;ABSTEN;50
1983;Albacete;20530000;Munera;CDS;191
1983;Albacete;20530000;Munera;PP;676
1983;Albacete;20530000;Munera;CENSO;3193
1983;Albacete;20530000;Munera;ABSTEN;892
1983;Albacete;20530000;Munera;PSOE;1112
1983;Albacete;20530000;Munera;IU;219
1983;Albacete;20540000;Navas de Jorquera;IU;35
1983;Albacete;20540000;Navas de Jorquera;CDS;5
1983;Albacete;20540000;Navas de Jorquera;CENSO;472
1983;Albacete;20540000;Navas de Jorquera;PSOE;99
1983;Albacete;20540000;Navas de Jorquera;ABSTEN;96
1983;Albacete;20540000;Navas de Jorquera;PP;227
1983;Albacete;20550000;Nerpio;ABSTEN;1142
1983;Albacete;20550000;Nerpio;IU;11
1983;Albacete;20550000;Nerpio;PSOE;473
1983;Albacete;20550000;Nerpio;CENSO;2144
1983;Albacete;20550000;Nerpio;PP;425
1983;Albacete;20550000;Nerpio;CDS;30
1983;Albacete;20560000;Ontur;CDS;3
1983;Albacete;20560000;Ontur;ABSTEN;718
1983;Albacete;20560000;Ontur;IU;66
1983;Albacete;20560000;Ontur;PSOE;1138
1983;Albacete;20560000;Ontur;PP;421
1983;Albacete;20560000;Ontur;CENSO;2376
1983;Albacete;20570000;Ossa de Montiel;PP;315
1983;Albacete;20570000;Ossa de Montiel;IU;222
1983;Albacete;20570000;Ossa de Montiel;PSOE;922
1983;Albacete;20570000;Ossa de Montiel;ABSTEN;550
1983;Albacete;20570000;Ossa de Montiel;CENSO;2042
1983;Albacete;20570000;Ossa de Montiel;CDS;12
1983;Albacete;20580000;Paterna del Madera;PSOE;187
1983;Albacete;20580000;Paterna del Madera;PP;85
1983;Albacete;20580000;Paterna del Madera;IU;34
1983;Albacete;20580000;Paterna del Madera;CDS;74
1983;Albacete;20580000;Paterna del Madera;ABSTEN;236
1983;Albacete;20580000;Paterna del Madera;CENSO;625
1983;Albacete;20590000;Peñascosa;PSOE;205
1983;Albacete;20590000;Peñascosa;ABSTEN;73
1983;Albacete;20590000;Peñascosa;CENSO;438
1983;Albacete;20590000;Peñascosa;CDS;1
1983;Albacete;20590000;Peñascosa;PP;156
1983;Albacete;20600000;Peñas de San Pedro;CDS;8
1983;Albacete;20600000;Peñas de San Pedro;PP;485
1983;Albacete;20600000;Peñas de San Pedro;IU;77
1983;Albacete;20600000;Peñas de San Pedro;PSOE;519
1983;Albacete;20600000;Peñas de San Pedro;ABSTEN;306
1983;Albacete;20600000;Peñas de San Pedro;CENSO;1406
1983;Albacete;20610000;Pétrola;IU;4
1983;Albacete;20610000;Pétrola;PP;447
1983;Albacete;20610000;Pétrola;ABSTEN;172
1983;Albacete;20610000;Pétrola;CDS;3
1983;Albacete;20610000;Pétrola;CENSO;1040
1983;Albacete;20610000;Pétrola;PSOE;405
1983;Albacete;20620000;Povedilla;IU;30
1983;Albacete;20620000;Povedilla;PSOE;198
1983;Albacete;20620000;Povedilla;CENSO;680
1983;Albacete;20620000;Povedilla;PP;284
1983;Albacete;20620000;Povedilla;ABSTEN;164
1983;Albacete;20630000;Pozo Cañada;PSOE;846
1983;Albacete;20630000;Pozo Cañada;ABSTEN;376
1983;Albacete;20630000;Pozo Cañada;PP;489
1983;Albacete;20630000;Pozo Cañada;CDS;3
1983;Albacete;20630000;Pozo Cañada;IU;4
1983;Albacete;20630000;Pozo Cañada;CENSO;1728
1983;Albacete;20640000;Pozohondo;CDS;1
1983;Albacete;20640000;Pozohondo;CENSO;466
1983;Albacete;20640000;Pozohondo;ABSTEN;75
1983;Albacete;20640000;Pozohondo;PSOE;174
1983;Albacete;20640000;Pozohondo;PP;204
1983;Albacete;20650000;Pozuelo;ABSTEN;119
1983;Albacete;20650000;Pozuelo;CDS;7
1983;Albacete;20650000;Pozuelo;PP;250
1983;Albacete;20650000;Pozuelo;IU;12
1983;Albacete;20650000;Pozuelo;CENSO;627
1983;Albacete;20650000;Pozuelo;PSOE;238
1983;Albacete;20660000;Recueja (La);IU;70
1983;Albacete;20660000;Recueja (La);PSOE;83
1983;Albacete;20660000;Recueja (La);ABSTEN;124
1983;Albacete;20660000;Recueja (La);CENSO;438
1983;Albacete;20660000;Recueja (La);CDS;3
1983;Albacete;20660000;Recueja (La);PP;151
1983;Albacete;20670000;Riópar;IU;109
1983;Albacete;20670000;Riópar;ABSTEN;228
1983;Albacete;20670000;Riópar;PSOE;367
1983;Albacete;20670000;Riópar;CENSO;1136
1983;Albacete;20670000;Riópar;CDS;1
1983;Albacete;20670000;Riópar;PP;402
1983;Albacete;20680000;Robledo;ABSTEN;122
1983;Albacete;20680000;Robledo;PSOE;154
1983;Albacete;20680000;Robledo;CDS;7
1983;Albacete;20680000;Robledo;CENSO;411
1983;Albacete;20680000;Robledo;PP;125
1983;Albacete;20680000;Robledo;IU;2
1983;Albacete;20690000;Roda (La);CDS;55
1983;Albacete;20690000;Roda (La);PP;2789
1983;Albacete;20690000;Roda (La);IU;383
1983;Albacete;20690000;Roda (La);PSOE;2814
1983;Albacete;20690000;Roda (La);ABSTEN;2915
1983;Albacete;20690000;Roda (La);CENSO;9121
1983;Albacete;20700000;Salobre;PSOE;379
1983;Albacete;20700000;Salobre;IU;26
1983;Albacete;20700000;Salobre;PP;111
1983;Albacete;20700000;Salobre;ABSTEN;136
1983;Albacete;20700000;Salobre;CENSO;660
1983;Albacete;20710000;San Pedro;CENSO;1098
1983;Albacete;20710000;San Pedro;ABSTEN;142
1983;Albacete;20710000;San Pedro;PSOE;448
1983;Albacete;20710000;San Pedro;CDS;3
1983;Albacete;20710000;San Pedro;IU;29
1983;Albacete;20710000;San Pedro;PP;463
1983;Albacete;20720000;Socovos;CDS;9
1983;Albacete;20720000;Socovos;PP;520
1983;Albacete;20720000;Socovos;PSOE;686
1983;Albacete;20720000;Socovos;CENSO;1843
1983;Albacete;20720000;Socovos;IU;12
1983;Albacete;20720000;Socovos;ABSTEN;601
1983;Albacete;20730000;Tarazona de la Mancha;PSOE;1295
1983;Albacete;20730000;Tarazona de la Mancha;CENSO;4625
1983;Albacete;20730000;Tarazona de la Mancha;PP;976
1983;Albacete;20730000;Tarazona de la Mancha;CDS;33
1983;Albacete;20730000;Tarazona de la Mancha;IU;992
1983;Albacete;20730000;Tarazona de la Mancha;ABSTEN;1277
1983;Albacete;20740000;Tobarra;IU;212
1983;Albacete;20740000;Tobarra;PSOE;2456
1983;Albacete;20740000;Tobarra;PP;1477
1983;Albacete;20740000;Tobarra;CENSO;5952
1983;Albacete;20740000;Tobarra;CDS;46
1983;Albacete;20740000;Tobarra;ABSTEN;1699
1983;Albacete;20750000;Valdeganga;ABSTEN;468
1983;Albacete;20750000;Valdeganga;CENSO;1789
1983;Albacete;20750000;Valdeganga;CDS;7
1983;Albacete;20750000;Valdeganga;PP;456
1983;Albacete;20750000;Valdeganga;IU;16
1983;Albacete;20750000;Valdeganga;PSOE;817
1983;Albacete;20760000;Vianos;CDS;8
1983;Albacete;20760000;Vianos;ABSTEN;101
1983;Albacete;20760000;Vianos;CENSO;470
1983;Albacete;20760000;Vianos;IU;1
1983;Albacete;20760000;Vianos;PP;219
1983;Albacete;20760000;Vianos;PSOE;134
1983;Albacete;20770000;Villa de Ves;IU;1
1983;Albacete;20770000;Villa de Ves;PP;22
1983;Albacete;20770000;Villa de Ves;PSOE;40
1983;Albacete;20770000;Villa de Ves;CENSO;90
1983;Albacete;20770000;Villa de Ves;ABSTEN;26
1983;Albacete;20780000;Villalgordo del Júcar;IU;312
1983;Albacete;20780000;Villalgordo del Júcar;PSOE;248
1983;Albacete;20780000;Villalgordo del Júcar;ABSTEN;226
1983;Albacete;20780000;Villalgordo del Júcar;CENSO;1080
1983;Albacete;20780000;Villalgordo del Júcar;CDS;3
1983;Albacete;20780000;Villalgordo del Júcar;PP;281
1983;Albacete;20790000;Villamalea;PP;556
1983;Albacete;20790000;Villamalea;CDS;14
1983;Albacete;20790000;Villamalea;CENSO;2567
1983;Albacete;20790000;Villamalea;IU;845
1983;Albacete;20790000;Villamalea;PSOE;635
1983;Albacete;20790000;Villamalea;ABSTEN;486
1983;Albacete;20800000;Villapalacios;CDS;23
1983;Albacete;20800000;Villapalacios;CENSO;948
1983;Albacete;20800000;Villapalacios;PSOE;438
1983;Albacete;20800000;Villapalacios;ABSTEN;212
1983;Albacete;20800000;Villapalacios;PP;272
1983;Albacete;20810000;Villarrobledo;IU;307
1983;Albacete;20810000;Villarrobledo;PSOE;5993
1983;Albacete;20810000;Villarrobledo;PP;4358
1983;Albacete;20810000;Villarrobledo;CENSO;14577
1983;Albacete;20810000;Villarrobledo;CDS;82
1983;Albacete;20810000;Villarrobledo;ABSTEN;3632
1983;Albacete;20820000;Villatoya;PSOE;118
1983;Albacete;20820000;Villatoya;PP;2
1983;Albacete;20820000;Villatoya;CENSO;191
1983;Albacete;20820000;Villatoya;ABSTEN;66
1983;Albacete;20830000;Villavaliente;CENSO;330
1983;Albacete;20830000;Villavaliente;ABSTEN;74
1983;Albacete;20830000;Villavaliente;PP;124
1983;Albacete;20830000;Villavaliente;PSOE;118
1983;Albacete;20830000;Villavaliente;IU;12
1983;Albacete;20840000;Villaverde de Guadalimar;PSOE;232
1983;Albacete;20840000;Villaverde de Guadalimar;IU;60
1983;Albacete;20840000;Villaverde de Guadalimar;ABSTEN;185
1983;Albacete;20840000;Villaverde de Guadalimar;PP;145
1983;Albacete;20840000;Villaverde de Guadalimar;CENSO;627
1983;Albacete;20850000;Viveros;CDS;1
1983;Albacete;20850000;Viveros;IU;56
1983;Albacete;20850000;Viveros;PP;236
1983;Albacete;20850000;Viveros;ABSTEN;89
1983;Albacete;20850000;Viveros;PSOE;186
1983;Albacete;20850000;Viveros;CENSO;575
1983;Albacete;20860000;Yeste;PSOE;1430
1983;Albacete;20860000;Yeste;CENSO;4595
1983;Albacete;20860000;Yeste;PP;1159
1983;Albacete;20860000;Yeste;CDS;97
1983;Albacete;20860000;Yeste;IU;46
1983;Albacete;20860000;Yeste;ABSTEN;1810
1983;Ciudad Real;130010000;Abenójar;CDS;19
1983;Ciudad Real;130010000;Abenójar;PP;407
1983;Ciudad Real;130010000;Abenójar;ABSTEN;404
1983;Ciudad Real;130010000;Abenójar;PSOE;605
1983;Ciudad Real;130010000;Abenójar;IU;102
1983;Ciudad Real;130010000;Abenójar;CENSO;1549
1983;Ciudad Real;130020000;Agudo;PSOE;869
1983;Ciudad Real;130020000;Agudo;PP;668
1983;Ciudad Real;130020000;Agudo;CENSO;1942
1983;Ciudad Real;130020000;Agudo;CDS;6
1983;Ciudad Real;130020000;Agudo;ABSTEN;363
1983;Ciudad Real;130020000;Agudo;IU;12
1983;Ciudad Real;130030000;Alamillo;IU;35
1983;Ciudad Real;130030000;Alamillo;CDS;3
1983;Ciudad Real;130030000;Alamillo;CENSO;740
1983;Ciudad Real;130030000;Alamillo;PSOE;284
1983;Ciudad Real;130030000;Alamillo;ABSTEN;254
1983;Ciudad Real;130030000;Alamillo;PP;160
1983;Ciudad Real;130040000;Albaladejo;CENSO;1571
1983;Ciudad Real;130040000;Albaladejo;PSOE;559
1983;Ciudad Real;130040000;Albaladejo;ABSTEN;360
1983;Ciudad Real;130040000;Albaladejo;PP;580
1983;Ciudad Real;130040000;Albaladejo;IU;42
1983;Ciudad Real;130040000;Albaladejo;CDS;7
1983;Ciudad Real;130050000;Alcázar de San Juan;CDS;212
1983;Ciudad Real;130050000;Alcázar de San Juan;PSOE;8474
1983;Ciudad Real;130050000;Alcázar de San Juan;IU;811
1983;Ciudad Real;130050000;Alcázar de San Juan;CENSO;19531
1983;Ciudad Real;130050000;Alcázar de San Juan;PP;4079
1983;Ciudad Real;130050000;Alcázar de San Juan;ABSTEN;5723
1983;Ciudad Real;130060000;Alcoba;CENSO;701
1983;Ciudad Real;130060000;Alcoba;PSOE;149
1983;Ciudad Real;130060000;Alcoba;ABSTEN;230
1983;Ciudad Real;130060000;Alcoba;PP;193
1983;Ciudad Real;130060000;Alcoba;IU;17
1983;Ciudad Real;130060000;Alcoba;CDS;108
1983;Ciudad Real;130070000;Alcolea de Calatrava;IU;100
1983;Ciudad Real;130070000;Alcolea de Calatrava;CDS;16
1983;Ciudad Real;130070000;Alcolea de Calatrava;CENSO;1213
1983;Ciudad Real;130070000;Alcolea de Calatrava;PSOE;506
1983;Ciudad Real;130070000;Alcolea de Calatrava;ABSTEN;260
1983;Ciudad Real;130070000;Alcolea de Calatrava;PP;316
